Gender,Surface,Winner,Loser,WRank,LRank,WPts,LPts
Female,Hard,Halep S.,Kanepi K.,10,27,3760,1932
Female,Hard,Cetkovska P.,Zhang S.,134,49,469,1121
Female,Hard,Wickmayer Y.,Wozniacki C.,72,11,837,3370
Female,Hard,Radwanska A.,Cirstea S.,4,26,5750,1950
Female,Hard,Jankovic J.,Kleybanova A.,8,180,4310,338
Female,Hard,Cetkovska P.,Li N.,134,3,469,6570
Female,Hard,Errani S.,Niculescu M.,7,54,4425,1080
Female,Hard,Kvitova P.,Safarova L.,6,28,4745,1785
Female,Hard,Kerber A.,Zakopalova K.,9,34,4030,1420
Female,Hard,Wickmayer Y.,Cepelova J.,72,82,837,759
Female,Hard,Radwanska A.,Lucic M.,4,110,5750,577
Female,Hard,Halep S.,Beck A.,10,197,3760,255
Female,Hard,Kerber A.,Cetkovska P.,9,134,4030,469
Female,Hard,Jankovic J.,Kvitova P.,8,6,4310,4745
Female,Hard,Halep S.,Errani S.,10,7,3760,4425
Female,Hard,Radwanska A.,Wickmayer Y.,4,72,5750,837
Female,Hard,Kerber A.,Jankovic J.,9,8,4030,4310
Female,Hard,Halep S.,Radwanska A.,10,4,3760,5750
Female,Hard,Halep S.,Kerber A.,10,9,3760,4030
Female,Hard,Safarova L.,Stephens S.,28,18,1820,2415
Female,Hard,Makarova E.,Kleybanova A.,24,143,2011,443
Female,Hard,Suarez Navarro C.,Petrova N.,16,117,2685,540
Female,Hard,Williams V.,Vesnina E.,44,33,1237,1465
Female,Hard,Cirstea S.,Vinci R.,27,14,1940,3020
Female,Hard,Cornet A.,Halep S.,26,9,1985,4435
Female,Hard,Jankovic J.,Zanevska M.,7,121,4535,520
Female,Hard,Wozniacki C.,Lisicki S.,11,15,3200,2820
Female,Hard,Beck A.,Stosur S.,50,17,1131,2605
Female,Hard,Pennetta F.,Kanepi K.,22,25,2165,1991
Female,Hard,Ivanovic A.,Kerber A.,12,8,3155,4490
Female,Hard,Flipkens K.,Pliskova Ka.,20,51,2295,1128
Female,Hard,Williams S.,Makarova E.,1,24,12380,2011
Female,Hard,Pennetta F.,Radwanska A.,22,3,2165,5705
Female,Hard,Wozniacki C.,Beck A.,11,50,3200,1131
Female,Hard,Williams V.,Ivanovic A.,44,12,1237,3155
Female,Hard,Jankovic J.,Safarova L.,7,28,4535,1820
Female,Hard,Cornet A.,Flipkens K.,26,20,1985,2295
Female,Hard,Cirstea S.,Errani S.,27,10,1940,4390
Female,Hard,Suarez Navarro C.,Kvitova P.,16,6,2685,4710
Female,Hard,Williams V.,Pennetta F.,44,22,1237,2165
Female,Hard,Wozniacki C.,Cirstea S.,11,27,3200,1940
Female,Hard,Williams S.,Jankovic J.,1,7,12380,4535
Female,Hard,Cornet A.,Suarez Navarro C.,26,16,1985,2685
Female,Hard,Williams V.,Wozniacki C.,44,11,1237,3200
Female,Hard,Cornet A.,Williams S.,26,1,1985,12380
Female,Hard,Williams V.,Cornet A.,44,26,1237,1985
Female,Clay,Soler Espinosa S.,Pigossi L.,77,264,792,197
Female,Clay,Van Uytvanck A.,Larsson J.,112,83,566,735
Female,Clay,Burnett N.,Torro Flor M.T.,160,63,400,920
Female,Clay,Bertens K.,Kovinic D.,125,161,503,398
Female,Clay,Piter K.,Haddad Maia B.,110,287,583,169
Female,Clay,Ormaechea P.,Gibbs N.,65,189,902,320
Female,Clay,Scheepers C.,Babos T.,78,92,785,686
Female,Clay,Pfizenmaier D.,Zahlavova Strycova B.,88,68,706,851
Female,Clay,Zakopalova K.,Duque Marino M.,35,108,1400,591
Female,Clay,Dominguez Lino L.,Schiavone F.,70,43,847,1255
Female,Clay,Begu I.,King V.,145,69,438,847
Female,Clay,Pereira T.,Cadantu A.,98,60,648,960
Female,Clay,Cepede Royg V.,Goncalves P.C.,182,309,335,152
Female,Clay,Mayr P.,Shvedova Y.,81,79,760,771
Female,Clay,Friedsam A.L.,Kichenok N.,111,104,571,603
Female,Clay,Nara K.,Hsieh S.W.,62,96,922,668
Female,Clay,Ormaechea P.,Bertens K.,65,125,902,503
Female,Clay,Piter K.,Pfizenmaier D.,110,88,583,706
Female,Clay,Burnett N.,Van Uytvanck A.,160,112,400,566
Female,Clay,Zakopalova K.,Soler Espinosa S.,35,77,1400,792
Female,Clay,Nara K.,Friedsam A.L.,62,111,922,571
Female,Clay,Dominguez Lino L.,Scheepers C.,70,78,847,785
Female,Clay,Begu I.,Cepede Royg V.,145,182,438,335
Female,Clay,Pereira T.,Mayr P.,98,81,648,760
Female,Clay,Nara K.,Dominguez Lino L.,62,70,922,847
Female,Clay,Pereira T.,Begu I.,98,145,648,438
Female,Clay,Zakopalova K.,Piter K.,35,110,1400,583
Female,Clay,Burnett N.,Ormaechea P.,160,65,400,902
Female,Clay,Nara K.,Burnett N.,62,160,922,400
Female,Clay,Zakopalova K.,Pereira T.,35,98,1400,648
Female,Clay,Nara K.,Zakopalova K.,62,35,922,1400
Female,Clay,Mchale C.,Mladenovic K.,70,76,836,800
Female,Clay,Tomljanovic A.,Rybarikova M.,74,35,808,1425
Female,Clay,Date Krumm K.,Voegele S.,95,52,652,1125
Female,Clay,Jovanovski B.,Black T.A.,42,933,1265,14
Female,Clay,Erakovic M.,Sanchez A.S.,69,319,838,145
Female,Clay,Zhang S.,Keys M.,50,38,1173,1335
Female,Clay,Cibulkova D.,Radwanska U.,13,55,3056,1081
Female,Clay,Wickmayer Y.,Tsurenko L.,57,140,997,446
Female,Clay,Wozniak A.,Barty A.,268,154,192,418
Female,Clay,Kanepi K.,Cepelova J.,26,65,1991,854
Female,Clay,Fichman S.,Meusburger Y.,108,39,596,1307
Female,Clay,Duval V.,Melzer I.,157,N/A,409,N/A
Female,Clay,Bouchard E.,Peer S.,19,85,2365,728
Female,Clay,Garcia C.,Dominguez Lino L.,89,63,701,877
Female,Clay,Goerges J.,Zacarias M.,88,365,706,114
Female,Clay,Arruabarrena L.,Voskoboeva G.,147,60,429,942
Female,Clay,Cibulkova D.,Wickmayer Y.,13,57,3056,997
Female,Clay,Mchale C.,Date Krumm K.,70,95,836,652
Female,Clay,Tomljanovic A.,Duval V.,74,157,808,409
Female,Clay,Garcia C.,Fichman S.,89,108,701,596
Female,Clay,Zhang S.,Wozniak A.,50,268,1173,192
Female,Clay,Bouchard E.,Arruabarrena L.,19,147,2365,429
Female,Clay,Erakovic M.,Jovanovski B.,69,42,838,1265
Female,Clay,Kanepi K.,Goerges J.,26,88,1991,706
Female,Clay,Zhang S.,Tomljanovic A.,50,74,1173,808
Female,Clay,Cibulkova D.,Erakovic M.,13,69,3056,838
Female,Clay,Mchale C.,Kanepi K.,70,26,836,1991
Female,Clay,Garcia C.,Bouchard E.,89,19,701,2365
Female,Clay,Cibulkova D.,Zhang S.,13,50,3056,1173
Female,Clay,Mchale C.,Garcia C.,70,89,836,701
Female,Clay,Cibulkova D.,Mchale C.,13,70,3056,836
Female,Hard,Muguruza G.,King V.,36,68,1413,847
Female,Hard,Scheepers C.,Glushko J.,77,90,795,693
Female,Hard,Shvedova Y.,Soler Espinosa S.,79,75,771,802
Female,Hard,Zahlavova Strycova B.,Schiavone F.,67,43,851,1255
Female,Hard,Niculescu M.,Schmiedlova A.,53,72,1115,822
Female,Hard,Cadantu A.,Ce G.,62,293,898,168
Female,Hard,Suarez Navarro C.,Babos T.,15,94,2725,657
Female,Hard,Pfizenmaier D.,Mayr P.,84,78,730,774
Female,Hard,Ormaechea P.,Haddad Maia B.,81,287,762,170
Female,Hard,Bertens K.,Karatantcheva S.,119,161,532,403
Female,Hard,Kovinic D.,Goncalves P.C.,159,302,408,156
Female,Hard,Van Uytvanck A.,Hsieh S.W.,104,100,610,621
Female,Hard,Dulgheru A.,Duque Marino M.,141,110,446,579
Female,Hard,Zakopalova K.,Vekic D.,32,105,1525,606
Female,Hard,Lim A.,Larsson J.,150,83,423,735
Female,Hard,Pereira T.,Torro Flor M.T.,103,66,612,851
Female,Hard,Cadantu A.,Pfizenmaier D.,62,84,898,730
Female,Hard,Shvedova Y.,Zahlavova Strycova B.,79,67,771,851
Female,Hard,Muguruza G.,Scheepers C.,36,77,1413,795
Female,Hard,Van Uytvanck A.,Ormaechea P.,104,81,610,762
Female,Hard,Zakopalova K.,Lim A.,32,150,1525,423
Female,Hard,Dulgheru A.,Pereira T.,141,103,446,612
Female,Hard,Niculescu M.,Kovinic D.,53,159,1115,408
Female,Hard,Suarez Navarro C.,Bertens K.,15,119,2725,532
Female,Hard,Shvedova Y.,Cadantu A.,79,62,771,898
Female,Hard,Zakopalova K.,Dulgheru A.,32,141,1525,446
Female,Hard,Muguruza G.,Van Uytvanck A.,36,104,1413,610
Female,Hard,Suarez Navarro C.,Niculescu M.,15,53,2725,1115
Female,Hard,Muguruza G.,Shvedova Y.,36,79,1413,771
Female,Hard,Zakopalova K.,Suarez Navarro C.,32,15,1525,2725
Female,Hard,Zakopalova K.,Muguruza G.,32,36,1525,1413
Female,Hard,Peng S.,Zvonareva V.,40,634,1270,41
Female,Hard,Rogers S.,Cetkovska P.,114,90,548,688
Female,Hard,Beck A.,Voegele S.,48,50,1175,1125
Female,Hard,Meusburger Y.,Melzer I.,39,N/A,1307,N/A
Female,Hard,Soler Espinosa S.,Petrova N.,89,153,692,421
Female,Hard,Jovanovski B.,Riske A.,41,45,1265,1200
Female,Hard,Wickmayer Y.,Schmiedlova A.,56,73,997,822
Female,Hard,Davis L.,Chan Y.J.,66,342,875,123
Female,Hard,Watson H.,Bencic B.,134,146,465,449
Female,Hard,Keys M.,Pironkova T.,38,46,1335,1195
Female,Hard,Shvedova Y.,Scheepers C.,64,74,880,795
Female,Hard,Mladenovic K.,Zhang S.,91,42,683,1253
Female,Hard,Nara K.,Kiick A.,47,162,1190,380
Female,Hard,Fichman S.,Peer S.,97,82,634,728
Female,Hard,Dellacqua C.,Mchale C.,78,55,765,1015
Female,Hard,Lepchenko V.,Van Uytvanck A.,51,93,1111,678
Female,Hard,Townsend T.,Knapp K.,337,49,125,1167
Female,Hard,Zheng J.,Ormaechea P.,58,76,964,791
Female,Hard,Pliskova Ka.,Larcherde Brito M.,67,123,873,497
Female,Hard,Wozniak A.,Radwanska U.,241,53,231,1081
Female,Hard,Goerges J.,Cepelova J.,86,75,706,794
Female,Hard,Tomljanovic A.,Dominguez Lino L.,68,70,866,827
Female,Hard,Kleybanova A.,Duval V.,142,139,454,456
Female,Hard,Giorgi C.,Petkovic A.,79,37,753,1360
Female,Hard,Schiavone F.,Barthel M.,44,71,1215,824
Female,Hard,Torro Flor M.T.,Voskoboeva G.,72,60,822,942
Female,Hard,Vekic D.,Rogowska O.,103,130,606,477
Female,Hard,Niculescu M.,Erakovic M.,63,62,895,897
Female,Hard,Svitolina E.,Puig M.,43,57,1233,995
Female,Hard,Vandeweghe C.,Cadantu A.,108,59,572,950
Female,Hard,Garcia C.,Mattek-Sands B.,77,52,781,1099
Female,Hard,Zahlavova Strycova B.,King V.,65,69,880,847
Female,Hard,Lepchenko V.,Hantuchova D.,51,34,1111,1482
Female,Hard,Rybarikova M.,Rogers S.,36,114,1385,548
Female,Hard,Cornet A.,Soler Espinosa S.,23,89,2160,692
Female,Hard,Radwanska A.,Watson H.,3,134,5705,465
Female,Hard,Errani S.,Fichman S.,10,97,4015,634
Female,Hard,Safarova L.,Wickmayer Y.,28,56,1820,997
Female,Hard,Suarez Navarro C.,Mladenovic K.,16,91,2635,683
Female,Hard,Bouchard E.,Peng S.,19,40,2379,1270
Female,Hard,Beck A.,Vesnina E.,48,35,1175,1465
Female,Hard,Vinci R.,Keys M.,14,38,2940,1335
Female,Hard,Dellacqua C.,Flipkens K.,78,20,765,2285
Female,Hard,Halep S.,Nara K.,7,47,4435,1190
Female,Hard,Wozniacki C.,Jovanovski B.,12,41,3185,1265
Female,Hard,Shvedova Y.,Kanepi K.,64,26,880,2035
Female,Hard,Jankovic J.,Meusburger Y.,8,39,4380,1307
Female,Hard,Davis L.,Azarenka V.,66,4,875,5681
Female,Hard,Ivanovic A.,Svitolina E.,13,43,3155,1233
Female,Hard,Pliskova Ka.,Zakopalova K.,67,29,873,1745
Female,Hard,Li N.,Zheng J.,2,58,6795,964
Female,Hard,Makarova E.,Niculescu M.,24,63,2065,895
Female,Hard,Pavlyuchenkova A.,Garcia C.,22,77,2180,781
Female,Hard,Cibulkova D.,Vekic D.,11,103,3335,606
Female,Hard,Kuznetsova S.,Zahlavova Strycova B.,30,65,1598,880
Female,Hard,Kvitova P.,Vandeweghe C.,9,108,4365,572
Female,Hard,Stosur S.,Schiavone F.,17,44,2605,1215
Female,Hard,Kleybanova A.,Muguruza G.,142,32,454,1563
Female,Hard,Torro Flor M.T.,Kerber A.,72,6,822,4490
Female,Hard,Wozniak A.,Lisicki S.,241,15,231,2650
Female,Hard,Giorgi C.,Cirstea S.,79,27,753,1980
Female,Hard,Sharapova M.,Goerges J.,5,86,5206,706
Female,Hard,Pennetta F.,Townsend T.,21,337,2260,125
Female,Hard,Stephens S.,Tomljanovic A.,18,68,2415,866
Female,Hard,Halep S.,Safarova L.,7,28,4435,1820
Female,Hard,Cornet A.,Suarez Navarro C.,23,16,2160,2635
Female,Hard,Wozniacki C.,Shvedova Y.,12,64,3185,880
Female,Hard,Bouchard E.,Errani S.,19,10,2379,4015
Female,Hard,Dellacqua C.,Vinci R.,78,14,765,2940
Female,Hard,Davis L.,Lepchenko V.,66,51,875,1111
Female,Hard,Radwanska A.,Beck A.,3,48,5705,1175
Female,Hard,Jankovic J.,Rybarikova M.,8,36,4380,1385
Female,Hard,Li N.,Pliskova Ka.,2,67,6795,873
Female,Hard,Wozniak A.,Pavlyuchenkova A.,241,22,231,2180
Female,Hard,Pennetta F.,Stosur S.,21,17,2260,2605
Female,Hard,Giorgi C.,Sharapova M.,79,5,753,5206
Female,Hard,Kvitova P.,Kuznetsova S.,9,30,4365,1598
Female,Hard,Kleybanova A.,Torro Flor M.T.,142,72,454,822
Female,Hard,Cibulkova D.,Makarova E.,11,24,3335,2065
Female,Hard,Stephens S.,Ivanovic A.,18,13,2415,3155
Female,Hard,Halep S.,Bouchard E.,7,19,4435,2379
Female,Hard,Jankovic J.,Wozniacki C.,8,12,4380,3185
Female,Hard,Dellacqua C.,Davis L.,78,66,765,875
Female,Hard,Pennetta F.,Giorgi C.,21,79,2260,753
Female,Hard,Radwanska A.,Cornet A.,3,23,5705,2160
Female,Hard,Cibulkova D.,Kvitova P.,11,9,3335,4365
Female,Hard,Stephens S.,Kleybanova A.,18,142,2415,454
Female,Hard,Li N.,Wozniak A.,2,241,6795,231
Female,Hard,Halep S.,Dellacqua C.,7,78,4435,765
Female,Hard,Radwanska A.,Jankovic J.,3,8,5705,4380
Female,Hard,Li N.,Cibulkova D.,2,11,6795,3335
Female,Hard,Pennetta F.,Stephens S.,21,18,2260,2415
Female,Hard,Radwanska A.,Halep S.,3,7,5705,4435
Female,Hard,Pennetta F.,Li N.,21,2,2260,6795
Female,Hard,Pennetta F.,Radwanska A.,21,3,2260,5705
Female,Hard,Svitolina E.,Mattek-Sands B.,42,51,1238,1104
Female,Hard,Pironkova T.,Voskoboeva G.,47,63,1200,947
Female,Hard,Garcia C.,Wozniak A.,74,173,808,351
Female,Hard,Nara K.,Beck A.,45,43,1217,1235
Female,Hard,Shvedova Y.,Schiavone F.,59,46,970,1200
Female,Hard,Oprandi R.,Jovanovski B.,114,40,564,1295
Female,Hard,Dellacqua C.,Voegele S.,56,52,980,1085
Female,Hard,Puig M.,Rybarikova M.,58,36,975,1370
Female,Hard,Lepchenko V.,Wickmayer Y.,49,60,1171,952
Female,Hard,Scheepers C.,Soler Espinosa S.,78,90,755,677
Female,Hard,Kleybanova A.,Melzer I.,112,1004,574,11
Female,Hard,Schmiedlova A.,De Vroome I.,73,202,834,294
Female,Hard,Peterson R.,Barthel M.,250,84,219,694
Female,Hard,Mayr P.,Knapp K.,80,50,720,1164
Female,Hard,Peng S.,Pliskova Ka.,44,65,1225,918
Female,Hard,Davis L.,Zhang S.,55,41,990,1243
Female,Hard,King V.,Cabeza-Candela E.,72,106,852,604
Female,Hard,Ormaechea P.,Piter K.,75,100,800,620
Female,Hard,Bertens K.,Duval V.,147,136,443,465
Female,Hard,Govortsova O.,Peer S.,98,88,627,688
Female,Hard,Petrova N.,Radwanska U.,205,61,291,951
Female,Hard,Razzano V.,Watson H.,81,121,717,525
Female,Hard,Vandeweghe C.,Erakovic M.,104,68,605,902
Female,Hard,Vekic D.,Date Krumm K.,94,93,640,651
Female,Hard,Mchale C.,Zheng J.,57,54,975,994
Female,Hard,Tomljanovic A.,Mladenovic K.,69,82,881,713
Female,Hard,Zahlavova Strycova B.,Niculescu M.,64,70,943,880
Female,Hard,Meusburger Y.,Dominguez Lino L.,39,77,1312,787
Female,Hard,Diyas Z.,Cadantu A.,105,62,604,950
Female,Hard,Petkovic A.,Torro Flor M.T.,37,71,1340,867
Female,Hard,Riske A.,Kichenok N.,48,102,1180,613
Female,Hard,Keys M.,Kontaveit A.,38,196,1320,299
Female,Hard,Kerber A.,Peng S.,9,44,4050,1225
Female,Hard,Pironkova T.,Cirstea S.,47,26,1200,1910
Female,Hard,Makarova E.,Peterson R.,24,250,2125,219
Female,Hard,Vekic D.,Kuznetsova S.,94,30,640,1583
Female,Hard,Stosur S.,Bertens K.,20,147,2420,443
Female,Hard,Ivanovic A.,Davis L.,13,55,3140,990
Female,Hard,Garcia C.,Zakopalova K.,74,28,808,1615
Female,Hard,Safarova L.,King V.,27,72,1880,852
Female,Hard,Pennetta F.,Govortsova O.,12,98,3255,627
Female,Hard,Lisicki S.,Petrova N.,15,205,2660,291
Female,Hard,Kvitova P.,Ormaechea P.,8,75,4235,800
Female,Hard,Flipkens K.,Razzano V.,23,81,2215,717
Female,Hard,Errani S.,Mayr P.,10,80,3830,720
Female,Hard,Vandeweghe C.,Pavlyuchenkova A.,104,21,605,2240
Female,Hard,Williams S.,Shvedova Y.,1,59,12660,970
Female,Hard,Sharapova M.,Nara K.,7,45,4271,1217
Female,Hard,Li N.,Kleybanova A.,2,112,7185,574
Female,Hard,Cibulkova D.,Meusburger Y.,11,39,3470,1312
Female,Hard,Vesnina E.,Riske A.,35,48,1395,1180
Female,Hard,Zahlavova Strycova B.,Vinci R.,64,14,943,2925
Female,Hard,Tomljanovic A.,Muguruza G.,69,34,881,1403
Female,Hard,Cornet A.,Petkovic A.,22,37,2230,1340
Female,Hard,Svitolina E.,Bouchard E.,42,19,1238,2485
Female,Hard,Lepchenko V.,Jankovic J.,49,6,1171,4590
Female,Hard,Kanepi K.,Mchale C.,25,57,2045,975
Female,Hard,Dellacqua C.,Cepelova J.,56,76,980,794
Female,Hard,Keys M.,Hantuchova D.,38,33,1320,1442
Female,Hard,Radwanska A.,Oprandi R.,3,114,6215,564
Female,Hard,Suarez Navarro C.,Scheepers C.,17,78,2620,755
Female,Hard,Stephens S.,Diyas Z.,16,105,2625,604
Female,Hard,Wozniacki C.,Puig M.,18,58,2605,975
Female,Hard,Williams V.,Schmiedlova A.,31,73,1577,834
Female,Hard,Makarova E.,Errani S.,24,10,2125,3830
Female,Hard,Ivanovic A.,Pennetta F.,13,12,3140,3255
Female,Hard,Kerber A.,Pironkova T.,9,47,4050,1200
Female,Hard,Kvitova P.,Vekic D.,8,94,4235,640
Female,Hard,Williams S.,Garcia C.,1,74,12660,808
Female,Hard,Flipkens K.,Lisicki S.,23,15,2215,2660
Female,Hard,Sharapova M.,Safarova L.,7,27,4271,1880
Female,Hard,Vandeweghe C.,Stosur S.,104,20,605,2420
Female,Hard,Li N.,Keys M.,2,38,7185,1320
Female,Hard,Svitolina E.,Zahlavova Strycova B.,42,64,1238,943
Female,Hard,Suarez Navarro C.,Kanepi K.,17,25,2620,2045
Female,Hard,Radwanska A.,Vesnina E.,3,35,6215,1395
Female,Hard,Cibulkova D.,Cornet A.,11,22,3470,2230
Female,Hard,Williams V.,Dellacqua C.,31,56,1577,980
Female,Hard,Lepchenko V.,Tomljanovic A.,49,69,1171,881
Female,Hard,Wozniacki C.,Stephens S.,18,16,2605,2625
Female,Hard,Kerber A.,Makarova E.,9,24,4050,2125
Female,Hard,Sharapova M.,Flipkens K.,7,23,4271,2215
Female,Hard,Williams S.,Vandeweghe C.,1,104,12660,605
Female,Hard,Kvitova P.,Ivanovic A.,8,13,4235,3140
Female,Hard,Radwanska A.,Svitolina E.,3,42,6215,1238
Female,Hard,Li N.,Suarez Navarro C.,2,17,7185,2620
Female,Hard,Wozniacki C.,Lepchenko V.,18,49,2605,1171
Female,Hard,Cibulkova D.,Williams V.,11,31,3470,1577
Female,Hard,Sharapova M.,Kvitova P.,7,8,4271,4235
Female,Hard,Williams S.,Kerber A.,1,9,12660,4050
Female,Hard,Cibulkova D.,Radwanska A.,11,3,3470,6215
Female,Hard,Li N.,Wozniacki C.,2,18,7185,2605
Female,Hard,Williams S.,Sharapova M.,1,7,12660,4271
Female,Hard,Li N.,Cibulkova D.,2,11,7185,3470
Female,Hard,Williams S.,Li N.,1,2,12660,7185
Female,Clay,Davis L.,Pfizenmaier D.,62,81,945,746
Female,Clay,Scheepers C.,Riske A.,77,48,785,1185
Female,Clay,Pereira T.,Mayr P.,99,80,630,751
Female,Clay,Safarova L.,Larsson J.,26,124,1940,505
Female,Clay,Razzano V.,Goerges J.,79,89,781,686
Female,Clay,Shvedova Y.,Zheng S.,55,147,1000,437
Female,Clay,Keys M.,Lucic M.,36,94,1335,647
Female,Clay,Cetkovska P.,Lepchenko V.,83,46,725,1211
Female,Clay,Tomljanovic A.,Voegele S.,75,53,806,1015
Female,Clay,Bertens K.,Ormaechea P.,135,74,472,834
Female,Clay,Bencic B.,Kirilenko M.,140,29,458,1516
Female,Clay,Kudryavtseva A.,Mchale C.,117,58,537,960
Female,Clay,Cepelova J.,Oudin M.,78,132,781,480
Female,Clay,Svitolina E.,Gajdosova J.,35,334,1338,129
Female,Clay,Min G.,Larcherde Brito M.,159,124,376,505
Female,Clay,Hantuchova D.,Rogers S.,32,109,1402,577
Female,Clay,King V.,Glushko J.,72,93,867,653
Female,Clay,Zhang S.,Hsieh S.W.,45,122,1223,519
Female,Clay,Vesnina E.,Schmiedlova A.,34,66,1380,909
Female,Clay,Williams V.,Zahlavova Strycova B.,28,56,1617,990
Female,Clay,Petkovic A.,Tsurenko L.,40,167,1295,361
Female,Clay,Dominguez Lino L.,Medina Garrigues A.,76,111,801,563
Female,Clay,Peng S.,Garcia C.,47,71,1210,872
Female,Clay,Erakovic M.,Petrova N.,61,234,954,246
Female,Clay,Stosur S.,Shvedova Y.,19,55,2485,1000
Female,Clay,Pereira T.,Cirstea S.,99,27,630,1780
Female,Clay,Bouchard E.,Kudryavtseva A.,20,117,2445,537
Female,Clay,Safarova L.,Razzano V.,26,79,1940,781
Female,Clay,Cepelova J.,Williams S.,78,1,781,12660
Female,Clay,Vesnina E.,Cetkovska P.,34,83,1380,725
Female,Clay,Svitolina E.,Stephens S.,35,18,1338,2550
Female,Clay,Hantuchova D.,Min G.,32,159,1402,376
Female,Clay,Lisicki S.,King V.,15,72,2720,867
Female,Clay,Bencic B.,Erakovic M.,140,61,458,954
Female,Clay,Peng S.,Keys M.,47,36,1210,1335
Female,Clay,Errani S.,Bertens K.,11,135,3645,472
Female,Clay,Petkovic A.,Dominguez Lino L.,40,76,1295,801
Female,Clay,Williams V.,Scheepers C.,28,77,1617,785
Female,Clay,Tomljanovic A.,Zhang S.,75,45,806,1223
Female,Clay,Jankovic J.,Davis L.,8,62,4150,945
Female,Clay,Errani S.,Peng S.,11,47,3645,1210
Female,Clay,Hantuchova D.,Pereira T.,32,99,1402,630
Female,Clay,Cepelova J.,Vesnina E.,78,34,781,1380
Female,Clay,Bouchard E.,Williams V.,20,28,2445,1617
Female,Clay,Bencic B.,Svitolina E.,140,35,458,1338
Female,Clay,Petkovic A.,Lisicki S.,40,15,1295,2720
Female,Clay,Jankovic J.,Tomljanovic A.,8,75,4150,806
Female,Clay,Safarova L.,Stosur S.,26,19,1940,2485
Female,Clay,Bouchard E.,Jankovic J.,20,8,2445,4150
Female,Clay,Petkovic A.,Safarova L.,40,26,1295,1940
Female,Clay,Bencic B.,Errani S.,140,11,458,3645
Female,Clay,Cepelova J.,Hantuchova D.,78,32,781,1402
Female,Clay,Petkovic A.,Bouchard E.,40,20,1295,2445
Female,Clay,Cepelova J.,Bencic B.,78,140,781,458
Female,Clay,Petkovic A.,Cepelova J.,40,78,1295,781
Female,Hard,Gibbs N.,Hlavackova A.,182,112,333,559
Female,Hard,Jaksic J.,Knapp K.,137,50,468,1144
Female,Hard,Mladenovic K.,Konta J.,90,114,673,554
Female,Hard,Pliskova Ka.,Peer S.,73,88,848,688
Female,Hard,Kiick A.,Majeric T.,160,130,373,488
Female,Hard,Babos T.,Hermoso X.,108,454,586,81
Female,Hard,Morita A.,Niculescu M.,105,69,608,885
Female,Hard,Date Krumm K.,Pennetta F.,98,12,631,3270
Female,Hard,Vekic D.,Muguruza G.,92,41,655,1273
Female,Hard,Kumkhum L.,Jakupovic D.,113,262,554,198
Female,Hard,Rybarikova M.,Govortsova O.,38,96,1300,642
Female,Hard,Puig M.,Puchkova O.,54,54,1005,1005
Female,Hard,Boserup J.,Flipkens K.,302,25,153,2085
Female,Hard,Wozniak A.,Zacarias M.,172,398,356,98
Female,Hard,Wozniacki C.,Vandeweghe C.,14,82,2740,735
Female,Hard,Ivanovic A.,Radwanska U.,13,65,3120,911
Female,Hard,Jaksic J.,Kumkhum L.,137,113,468,554
Female,Hard,Date Krumm K.,Babos T.,98,108,631,586
Female,Hard,Pliskova Ka.,Vekic D.,73,92,848,655
Female,Hard,Wozniacki C.,Mladenovic K.,14,90,2740,673
Female,Hard,Boserup J.,Kiick A.,302,160,153,373
Female,Hard,Puig M.,Gibbs N.,54,182,1005,333
Female,Hard,Ivanovic A.,Wozniak A.,13,172,3120,356
Female,Hard,Rybarikova M.,Morita A.,38,105,1300,608
Female,Hard,Date Krumm K.,Puig M.,98,54,631,1005
Female,Hard,Wozniacki C.,Pliskova Ka.,14,73,2740,848
Female,Hard,Jaksic J.,Boserup J.,137,302,468,153
Female,Hard,Ivanovic A.,Rybarikova M.,13,38,3120,1300
Female,Hard,Jaksic J.,Date Krumm K.,137,98,468,631
Female,Hard,Ivanovic A.,Wozniacki C.,13,14,3120,2740
Female,Hard,Ivanovic A.,Jaksic J.,13,137,3120,468
Female,Clay,Dominguez Lino L.,Pereira T.,77,92,809,667
Female,Clay,Scheepers C.,Knapp K.,79,50,785,1144
Female,Clay,King V.,Majeric T.,71,133,845,488
Female,Clay,Panova A.,Mladenovic K.,134,87,482,690
Female,Clay,Khromacheva I.,Rogowska O.,234,130,246,493
Female,Clay,Irigoyen M.,Kudryavtseva A.,156,117,392,546
Female,Clay,Oprandi R.,Maria T.,116,339,551,130
Female,Clay,Begu I.,Schmiedlova A.,119,65,538,905
Female,Clay,Kovinic D.,Gibbs N.,144,168,448,362
Female,Clay,Arruabarrena L.,Herazo Gonzalez M.,182,731,337,27
Female,Clay,Shapatava S.,Pfizenmaier D.,215,82,269,746
Female,Clay,Duque Marino M.,Stephens S.,129,18,501,2550
Female,Clay,Lizarazo Y.,Vickery S.,742,194,26,299
Female,Clay,Garcia C.,Molinero F.,74,184,821,328
Female,Clay,Ormaechea P.,Mayr P.,73,81,827,751
Female,Clay,Jankovic J.,Johansson M.,9,147,3955,439
Female,Clay,Dominguez Lino L.,Lizarazo Y.,77,742,809,26
Female,Clay,Scheepers C.,Panova A.,79,134,785,482
Female,Clay,King V.,Irigoyen M.,71,156,845,392
Female,Clay,Duque Marino M.,Khromacheva I.,129,234,501,246
Female,Clay,Oprandi R.,Begu I.,116,119,551,538
